Velocity/(rpm),Current/(A),Current/(A),Current/(A),Angle/(rad),Angle/(rad),Tem/(Nm),Current/(A),Current/(A),Current/(A),Current/(A),Force/(N),Force/(N),Force/(N),Force/(N),Displacement/(um),Displacement/(um),Velocity/(m/s),Velocity/(m/s),Angle/(rad)
1940.296094,10.049254,0.000000,1.771217,-0.134692,83.117514,0.023210,-1.125938,0.036302,-1.260145,0.231860,-3.864968,0.719220,-1.433006,-0.911357,0.593184,-0.751816,0.001697,0.000790,-0.032472
1942.517519,11.373302,0.000000,0.000000,-0.130626,83.121580,0.030598,-1.283651,0.026108,-1.384673,0.058415,-4.046180,0.179956,-2.113928,-0.904329,0.625780,-0.736533,0.001559,0.000740,-0.034804
1945.363483,12.539115,0.000000,0.000000,-0.126554,83.125651,0.037155,-1.517925,0.188656,-1.384673,0.058415,-4.046180,0.179956,-3.074479,-0.459415,0.655384,-0.722095,0.001396,0.000706,-0.034804
1948.795578,13.568665,0.000000,0.000000,-0.122476,83.129729,0.043296,-1.490551,-0.072220,-1.384673,0.058415,-4.046180,0.179956,-3.400650,-1.138553,0.681528,-0.708454,0.001212,0.000660,-0.034804
1952.784040,14.480463,0.000000,0.000000,-0.118390,83.133815,0.049029,-1.301489,0.249248,-1.384673,0.058415,-4.046180,0.179956,-3.190232,-0.128850,0.703754,-0.695636,0.001010,0.000625,-0.034804
1957.265698,14.850422,0.000000,0.000000,-0.114296,83.137910,0.051484,-1.519876,0.077783,-1.384673,0.058415,-4.046180,0.179956,-4.106303,-0.644728,0.721809,-0.683541,0.000791,0.000584,-0.034804
1961.803051,14.870601,0.000000,0.000000,-0.110191,83.142014,0.051263,-1.117510,0.055819,-1.005926,0.099384,-3.372927,0.342674,-2.853642,-0.695956,0.735709,-0.672260,0.000612,0.000546,-0.030055
1966.323932,15.102531,0.000000,0.000000,-0.106078,83.146128,0.052680,-1.119826,0.182893,-1.005926,0.099384,-3.372927,0.342674,-3.006694,-0.225667,0.746353,-0.661571,0.000448,0.000525,-0.030055
1970.820684,15.013800,0.000000,0.000000,-0.101954,83.150251,0.051835,-1.047448,0.229334,-1.005926,0.099384,-3.372927,0.342674,-2.810522,-0.033824,0.753696,-0.651331,0.000281,0.000502,-0.030055
1975.294889,14.929225,0.000000,0.000000,-0.097822,83.154383,0.050979,-0.906169,-0.022472,-1.005926,0.099384,-3.372927,0.342674,-2.350579,-0.933216,0.757661,-0.641619,0.000117,0.000471,-0.030055
1979.773195,14.845982,0.000000,0.000000,-0.093680,83.158525,0.050190,-0.912463,0.243328,-1.005926,0.099384,-3.372927,0.342674,-2.438411,0.070344,0.758225,-0.632466,-0.000060,0.000447,-0.030055
1984.213395,14.865320,0.000000,0.000000,-0.089529,83.162677,0.049972,-0.583385,0.054612,-0.544064,0.128626,-2.062613,0.498526,-1.257748,-0.615442,0.755969,-0.623664,-0.000161,0.000434,-0.023465
1988.607655,15.079945,0.000000,0.000000,-0.085368,83.166837,0.051119,-0.479124,0.077624,-0.544064,0.128626,-2.062613,0.498526,-0.932338,-0.504415,0.751895,-0.615163,-0.000246,0.000418,-0.023465
1992.995309,15.001372,0.000000,0.000000,-0.081198,83.171007,0.050288,-0.446036,0.305808,-0.544064,0.128626,-2.062613,0.498526,-0.845737,0.434118,0.746031,-0.607055,-0.000339,0.000397,-0.023465
1997.353187,14.926698,0.000000,0.000000,-0.077019,83.175186,0.049443,-0.480436,0.056796,-0.544064,0.128626,-2.062613,0.498526,-1.019308,-0.563119,0.738255,-0.599201,-0.000439,0.000385,-0.023465
2001.678060,14.855791,0.000000,0.000000,-0.072831,83.179374,0.048602,-0.449118,0.078925,-0.544064,0.128626,-2.062613,0.498526,-0.934341,-0.457785,0.728589,-0.591547,-0.000535,0.000374,-0.023465
2005.961657,14.878770,0.000000,0.000000,-0.068634,83.183571,0.048315,-0.108198,0.151409,-0.238424,0.132366,-1.012569,0.569022,0.463100,-0.117263,0.717570,-0.584195,-0.000562,0.000362,-0.016880
2010.191315,15.081205,0.000000,0.000000,-0.064428,83.187777,0.049186,-0.350889,0.096001,-0.238424,0.132366,-1.012569,0.569022,-0.638893,-0.344636,0.705922,-0.577109,-0.000603,0.000347,-0.016880
2014.397607,15.015528,0.000000,0.000000,-0.060214,83.191992,0.048225,-0.146218,0.167899,-0.238424,0.132366,-1.012569,0.569022,0.234964,0.003799,0.693435,-0.570237,-0.000645,0.000341,-0.016880
2018.556259,14.953749,0.000000,0.000000,-0.055990,83.196215,0.047256,-0.320067,0.112857,-0.238424,0.132366,-1.012569,0.569022,-0.582264,-0.239211,0.680148,-0.563514,-0.000684,0.000332,-0.016880
2022.661907,14.895916,0.000000,0.000000,-0.051758,83.200447,0.046222,-0.123303,0.181244,-0.238424,0.132366,-1.012569,0.569022,0.282153,0.105817,0.666069,-0.556888,-0.000724,0.000331,-0.016880
2026.703927,14.925558,0.000000,0.000000,-0.047517,83.204688,0.045642,-0.058306,0.121731,-0.082595,0.126093,-0.394283,0.593613,0.561866,-0.145284,0.651541,-0.550470,-0.000729,0.000310,-0.010404
2030.644756,15.124403,0.000000,0.000000,-0.043268,83.208937,0.045960,-0.112805,-0.053651,-0.082595,0.126093,-0.394283,0.593613,0.282867,-0.979160,0.636849,-0.544351,-0.000740,0.000299,-0.010404
2034.504835,15.078194,0.000000,0.000000,-0.039011,83.213194,0.044627,-0.050177,0.183173,-0.082595,0.126093,-0.394283,0.593613,0.542698,0.201005,0.621982,-0.538526,-0.000746,0.000288,-0.010404
2038.271549,15.036937,0.000000,0.000000,-0.034746,83.217460,0.043131,-0.103694,0.126549,-0.082595,0.126093,-0.394283,0.593613,0.255371,-0.068637,0.606939,-0.532933,-0.000758,0.000270,-0.010404
2041.908992,15.002876,0.000000,0.000000,-0.030473,83.221733,0.041426,-0.043177,-0.043177,-0.082595,0.126093,-0.394283,0.593613,0.554273,-0.910584,0.591706,-0.527558,-0.000765,0.000264,-0.010404
2045.392592,14.976780,0.000000,0.000000,-0.026192,83.226013,0.039435,0.126891,0.183029,-0.010636,0.120543,-0.067894,0.614876,1.382416,0.282081,0.576384,-0.522400,-0.000764,0.000256,-0.004294
2048.673171,14.961353,0.000000,0.000000,-0.021905,83.230301,0.037011,-0.095854,0.126143,-0.010636,0.120543,-0.067894,0.614876,0.210281,-0.023961,0.561173,-0.517408,-0.000762,0.000242,-0.004294
2051.676945,14.961354,0.000000,0.000000,-0.017611,83.234595,0.033961,-0.040251,-0.040251,-0.010636,0.120543,-0.067894,0.614876,0.501352,-0.886296,0.546023,-0.512578,-0.000752,0.000238,-0.004294
2054.359429,14.976291,0.000000,0.000000,-0.013311,83.238895,0.029898,0.124341,0.178743,-0.010636,0.120543,-0.067894,0.614876,1.334499,0.324272,0.530922,-0.507927,-0.000755,0.000232,-0.004294
2056.618888,15.008046,0.000000,0.000000,-0.009005,83.243200,0.024116,-0.091924,0.123972,-0.010636,0.120543,-0.067894,0.614876,0.146441,0.009927,0.515876,-0.503407,-0.000755,0.000219,-0.004294
2058.194349,15.074219,0.000000,0.000000,-0.004696,83.247509,0.015333,-0.038083,-0.038083,0.022814,0.118299,0.105763,0.644273,0.446096,-0.867150,0.500832,-0.499014,-0.000749,0.000217,0.000572
2058.751322,14.964274,0.000000,0.000000,-0.000385,83.251821,0.001417,0.123528,0.177057,0.022814,0.118299,0.105763,0.644273,1.283341,0.361637,0.485779,-0.494769,-0.000754,0.000213,0.000572
2057.933394,14.772817,0.000000,0.000000,0.003927,83.256132,-0.012733,-0.090190,0.124310,0.022814,0.118299,0.105763,0.644273,0.098172,0.024541,0.470720,-0.490623,-0.000757,0.000201,0.000572
2056.002315,15.005739,0.000000,0.000000,0.008235,83.260440,-0.022783,-0.037151,-0.037151,0.022814,0.118299,0.105763,0.644273,0.394476,-0.842734,0.455608,-0.486584,-0.000753,0.000200,0.000572
2053.327310,14.970817,0.000000,0.000000,0.012538,83.264743,-0.028976,0.126430,0.180749,0.022814,0.118299,0.105763,0.644273,1.228865,0.370447,0.440431,-0.482669,-0.000761,0.000196,0.000572
2050.157398,14.957918,0.000000,0.000000,0.016835,83.269040,-0.033297,-0.038652,0.125804,0.049671,0.122016,0.250870,0.653986,0.328598,0.043028,0.425336,-0.478837,-0.000749,0.000186,0.000011
2046.638746,14.961412,0.000000,0.000000,0.021125,83.273330,-0.036518,0.125698,-0.040469,0.049671,0.122016,0.250870,0.653986,1.199853,-0.813526,0.410438,-0.475095,-0.000741,0.000185,0.000011
2042.855897,14.743791,0.000000,0.000000,0.025407,83.277613,-0.037840,-0.042676,0.181393,0.049671,0.122016,0.250870,0.653986,0.274511,0.307149,0.395721,-0.471473,-0.000732,0.000182,0.000011
2038.901205,15.005707,0.000000,0.000000,0.029682,83.281887,-0.041131,0.125533,0.125533,0.049671,0.122016,0.250870,0.653986,1.122277,0.047424,0.381143,-0.467946,-0.000726,0.000170,0.000011
2034.758593,14.800853,0.000000,0.000000,0.033947,83.286153,-0.041531,-0.046841,-0.046841,0.049671,0.122016,0.250870,0.653986,0.249504,-0.840905,0.366689,-0.464526,-0.000720,0.000169,0.000011
2030.511521,15.083787,0.000000,0.000000,0.038204,83.290410,-0.044443,0.181341,0.181341,0.076975,0.132383,0.372829,0.656620,1.340544,0.318396,0.352454,-0.461242,-0.000699,0.000164,-0.005282
2026.117775,15.130146,0.000000,0.000000,0.042452,83.294658,-0.045807,0.122090,0.122090,0.076975,0.132383,0.372829,0.656620,1.026454,0.012861,0.338589,-0.458074,-0.000688,0.000151,-0.005282
2021.643007,14.934168,0.000000,0.000000,0.046691,83.298896,-0.045536,-0.059987,0.179383,0.076975,0.132383,0.372829,0.656620,0.123423,0.254495,0.325042,-0.454947,-0.000670,0.000161,-0.005282
2017.077022,14.987502,0.000000,0.000000,0.050920,83.303125,-0.046649,0.178198,0.117469,0.076975,0.132383,0.372829,0.656620,1.229297,-0.024969,0.311751,-0.451681,-0.000655,0.000165,-0.005282
2012.465795,14.962291,0.000000,0.000000,0.055139,83.307345,-0.047172,0.116685,0.178339,0.076975,0.132383,0.372829,0.656620,0.910578,0.241607,0.298714,-0.448302,-0.000650,0.000173,-0.005282
2007.766173,14.762179,0.000000,0.000000,0.059349,83.311554,-0.046496,-0.073602,0.114257,0.094063,0.143638,0.422256,0.652968,0.038625,-0.076325,0.285887,-0.444818,-0.000636,0.000175,-0.011870
2003.073579,15.093410,0.000000,0.000000,0.063549,83.315754,-0.049150,0.175959,0.175959,0.094063,0.143638,0.422256,0.652968,1.127344,0.217913,0.273210,-0.441253,-0.000627,0.000182,-0.011870
1998.276962,14.803673,0.000000,0.000000,0.067739,83.319944,-0.047735,0.111810,0.111810,0.094063,0.143638,0.422256,0.652968,0.811154,-0.085838,0.260683,-0.437613,-0.000627,0.000182,-0.011870
1993.463953,14.964405,0.000000,0.000000,0.071919,83.324124,-0.049201,-0.087816,0.175230,0.094063,0.143638,0.422256,0.652968,-0.056461,0.173588,0.248260,-0.433917,-0.000619,0.000187,-0.011870
1988.629842,14.948317,0.000000,0.000000,0.076089,83.328294,-0.049474,0.174562,0.107668,0.094063,0.143638,0.422256,0.652968,1.025249,-0.106776,0.235885,-0.430176,-0.000615,0.000187,-0.011870
1983.722744,14.739935,0.000000,0.000000,0.080248,83.332454,-0.048438,0.103810,0.171883,0.114605,0.142635,0.470727,0.588171,0.700063,0.136137,0.223724,-0.426405,-0.000602,0.000190,-0.019112
1978.847142,15.108366,0.000000,0.000000,0.084398,83.336603,-0.051208,0.168116,0.098817,0.114605,0.142635,0.470727,0.588171,0.946494,-0.148223,0.211840,-0.422624,-0.000586,0.000187,-0.019112
1973.873489,15.190165,0.000000,0.000000,0.088537,83.340742,-0.052058,0.095048,0.165623,0.114605,0.142635,0.470727,0.588171,0.630754,0.111025,0.200197,-0.418862,-0.000578,0.000189,-0.019112
1968.921585,14.882076,0.000000,0.000000,0.092665,83.344871,-0.050227,0.161952,0.090050,0.114605,0.142635,0.470727,0.588171,0.855130,-0.195987,0.188747,-0.415134,-0.000567,0.000184,-0.019112
1963.892896,14.963565,0.000000,0.000000,0.096783,83.348989,-0.051020,0.086364,0.159648,0.114605,0.142635,0.470727,0.588171,0.548227,0.059270,0.177452,-0.411469,-0.000563,0.000183,-0.019112
1958.843472,14.738010,0.000000,0.000000,0.100891,83.353096,-0.049710,0.156069,0.081347,0.140946,0.146402,0.521668,0.542047,0.772153,-0.237301,0.166268,-0.407881,-0.000556,0.000176,-0.026822
1953.842132,15.145795,0.000000,0.000000,0.104988,83.357194,-0.052710,0.077740,0.153960,0.140946,0.146402,0.521668,0.542047,0.478090,0.026931,0.155160,-0.404398,-0.000556,0.000173,-0.026822
1948.744995,14.914602,0.000000,0.000000,0.109075,83.361280,-0.051303,0.150469,0.072686,0.140946,0.146402,0.521668,0.542047,0.704435,-0.269396,0.144083,-0.401032,-0.000552,0.000164,-0.026822
1943.650718,15.006777,0.000000,0.000000,0.113151,83.365356,-0.052119,0.069155,0.148567,0.140946,0.146402,0.521668,0.542047,0.405025,-0.014649,0.133006,-0.397809,-0.000556,0.000159,-0.026822
1938.616693,14.999723,0.000000,0.000000,0.117216,83.369421,-0.052238,0.145160,0.064049,0.140946,0.146402,0.521668,0.542047,0.635547,-0.301176,0.121884,-0.394742,-0.000556,0.000148,-0.026822
1934.336518,12.097032,2.405052,0.000000,0.121271,83.373476,-0.032684,0.000000,0.000000,0.000000,0.000000,0.589815,0.538296,0.302563,-0.426408,0.110571,-0.392041,-0.000575,0.000123,-0.034895
1931.835923,9.179619,4.563599,0.000000,0.125319,83.377525,-0.014766,0.000000,0.000000,0.000000,0.000000,0.589815,0.538296,0.357025,-0.411021,0.098942,-0.389807,-0.000588,0.000101,-0.034895
1930.875523,6.359039,6.455783,0.000000,0.129364,83.381569,0.000330,0.000000,0.000000,0.000000,0.000000,0.589815,0.538296,0.441761,-0.199027,0.087077,-0.387924,-0.000598,0.000089,-0.034895
1931.179379,3.633898,8.119924,0.000000,0.133408,83.385613,0.012341,0.000000,0.000000,0.000000,0.000000,0.589815,0.538296,0.308725,-0.099522,0.074992,-0.386230,-0.000610,0.000081,-0.034895
1932.459500,1.002671,9.588037,0.000000,0.137454,83.389659,0.021232,0.000000,0.000000,0.000000,0.000000,0.589815,0.538296,0.551946,-0.126983,0.062725,-0.384671,-0.000616,0.000075,-0.034895
1934.436862,0.000000,10.887019,0.000000,0.141503,83.393709,0.027595,0.000000,0.000000,0.000000,0.000000,0.762001,0.618004,0.491437,0.042880,0.050331,-0.383204,-0.000618,0.000075,-0.037283
1936.983051,0.000000,12.039581,0.000000,0.145558,83.397763,0.033669,0.000000,0.000000,0.000000,0.000000,0.762001,0.618004,1.171990,0.187906,0.037959,-0.381741,-0.000617,0.000072,-0.037283
1940.082417,0.000000,13.064976,0.000000,0.149618,83.401823,0.039479,0.000000,0.000000,0.000000,0.000000,0.762001,0.618004,0.512515,0.023397,0.025775,-0.380212,-0.000602,0.000081,-0.037283
1943.710921,0.000000,13.979588,0.000000,0.153685,83.405890,0.045063,0.000000,0.000000,0.000000,0.000000,0.762001,0.618004,1.290520,0.151377,0.013899,-0.378580,-0.000585,0.000082,-0.037283
1947.840809,0.000000,14.797412,0.000000,0.157760,83.409966,0.050280,0.000000,0.000000,0.000000,0.000000,0.762001,0.618004,0.104959,0.637053,0.002372,-0.376873,-0.000568,0.000089,-0.037283
1952.308798,0.000000,15.131901,0.000000,0.161845,83.414050,0.052373,0.000000,0.000000,0.000000,0.000000,0.900618,0.636496,1.198808,0.302992,-0.008883,-0.374998,-0.000555,0.000095,-0.033086
1956.757305,0.000000,15.049397,0.000000,0.165939,83.418144,0.051561,0.000000,0.000000,0.000000,0.000000,0.900618,0.636496,0.040511,0.530767,-0.019840,-0.373057,-0.000543,0.000101,-0.033086
1961.210623,0.000000,14.967911,0.000000,0.170042,83.422247,0.050778,0.000000,0.000000,0.000000,0.000000,0.900618,0.636496,1.500408,0.058319,-0.030533,-0.370887,-0.000521,0.000114,-0.033086
1965.639431,0.000000,14.890188,0.000000,0.174154,83.426359,0.049976,0.000000,0.000000,0.000000,0.000000,0.900618,0.636496,1.093020,0.090752,-0.040824,-0.368501,-0.000510,0.000125,-0.033086
1970.040152,0.000000,14.912038,0.000000,0.178276,83.430481,0.049837,0.000000,0.000000,0.000000,0.000000,0.900618,0.636496,0.648292,0.729918,-0.050755,-0.365969,-0.000486,0.000130,-0.033086
1974.396258,0.000000,15.124050,0.000000,0.182407,83.434612,0.050923,0.000000,0.000000,0.000000,0.000000,0.898473,0.568085,0.473597,-0.705127,-0.060271,-0.363290,-0.000466,0.000132,-0.026666
1978.720889,0.000000,15.052541,0.000000,0.186547,83.438752,0.050108,0.000000,0.000000,0.000000,0.000000,0.898473,0.568085,0.838586,0.762952,-0.069543,-0.360558,-0.000458,0.000143,-0.026666
1983.037004,0.000000,14.982243,0.000000,0.190696,83.442901,0.049251,0.000000,0.000000,0.000000,0.000000,0.898473,0.568085,1.233331,-0.019631,-0.078661,-0.357599,-0.000448,0.000156,-0.026666
1987.317809,0.000000,14.915515,0.000000,0.194853,83.447059,0.048382,0.000000,0.000000,0.000000,0.000000,0.898473,0.568085,0.536909,0.493651,-0.087464,-0.354380,-0.000433,0.000166,-0.026666
1991.557244,0.000000,14.940496,0.000000,0.199020,83.451226,0.048072,0.000000,0.000000,0.000000,0.000000,0.898473,0.568085,1.180111,-0.146461,-0.095955,-0.350937,-0.000416,0.000178,-0.026666
1995.737764,0.000000,15.141100,0.000000,0.203196,83.455401,0.048816,0.000000,0.000000,0.000000,0.000000,0.869990,0.476122,0.498230,0.410158,-0.104296,-0.347428,-0.000419,0.000173,-0.020278
1999.869055,0.000000,15.081603,0.000000,0.207381,83.459586,0.047821,0.000000,0.000000,0.000000,0.000000,0.869990,0.476122,1.152335,-0.237631,-0.112535,-0.343898,-0.000405,0.000180,-0.020278
2003.946832,0.000000,15.025867,0.000000,0.211574,83.463779,0.046765,0.000000,0.000000,0.000000,0.000000,0.869990,0.476122,0.444316,0.298891,-0.120523,-0.340315,-0.000395,0.000179,-0.020278
2007.945094,0.000000,14.975824,0.000000,0.215775,83.467980,0.045660,0.000000,0.000000,0.000000,0.000000,0.869990,0.476122,0.662890,0.392418,-0.128340,-0.336652,-0.000387,0.000187,-0.020278
2011.874038,0.000000,14.929772,0.000000,0.219985,83.472190,0.044458,0.000000,0.000000,0.000000,0.000000,0.869990,0.476122,1.078133,-0.395514,-0.136088,-0.332758,-0.000379,0.000204,-0.020278
2015.702981,0.000000,14.889793,0.000000,0.224203,83.476408,0.043136,0.000000,0.000000,0.000000,0.000000,0.874226,0.392534,0.223456,0.393583,-0.143676,-0.328643,-0.000382,0.000211,-0.014088
2019.432929,0.000000,14.934174,0.000000,0.228428,83.480634,0.042111,0.000000,0.000000,0.000000,0.000000,0.874226,0.392534,1.334122,0.702968,-0.151275,-0.324409,-0.000376,0.000212,-0.014088
2023.016785,0.000000,15.141976,0.000000,0.232662,83.484867,0.041655,0.000000,0.000000,0.000000,0.000000,0.874226,0.392534,0.792215,-0.686039,-0.158688,-0.319982,-0.000368,0.000225,-0.014088
2026.393886,0.000000,15.124117,0.000000,0.236903,83.489108,0.039551,0.000000,0.000000,0.000000,0.000000,0.874226,0.392534,0.409954,0.410776,-0.165893,-0.315417,-0.000354,0.000236,-0.014088
2029.619474,0.000000,15.110595,0.000000,0.241150,83.493356,0.036943,0.000000,0.000000,0.000000,0.000000,0.874226,0.392534,1.296151,0.579094,-0.172918,-0.310726,-0.000345,0.000233,-0.014088
2032.577090,0.000000,15.110020,0.000000,0.245404,83.497610,0.033586,0.000000,0.000000,0.000000,0.000000,0.898362,0.290703,0.736576,-0.834671,-0.179754,-0.305952,-0.000341,0.000238,-0.008527
2035.182904,0.000000,15.125600,0.000000,0.249664,83.501870,0.029072,0.000000,0.000000,0.000000,0.000000,0.898362,0.290703,0.349535,0.281816,-0.186438,-0.301181,-0.000329,0.000243,-0.008527
2037.259943,0.000000,14.944566,0.000000,0.253929,83.506135,0.021948,0.000000,0.000000,0.000000,0.000000,0.898362,0.290703,1.232843,0.454107,-0.193001,-0.296420,-0.000324,0.000233,-0.008527
2038.612813,0.000000,14.948370,0.000000,0.258198,83.510403,0.012124,0.000000,0.000000,0.000000,0.000000,0.898362,0.290703,0.680712,-0.959332,-0.199435,-0.291711,-0.000322,0.000232,-0.008527
2038.848092,0.000000,14.778404,0.000000,0.262468,83.514673,-0.002401,0.000000,0.000000,0.000000,0.000000,0.898362,0.290703,0.280769,0.154087,-0.205770,-0.287132,-0.000313,0.000230,-0.008527
2037.712475,0.000000,14.745943,0.000000,0.266737,83.518942,-0.015268,0.000000,0.000000,0.000000,0.000000,0.904382,0.220058,1.160056,0.331120,-0.212036,-0.282688,-0.000310,0.000215,-0.005448
2035.569438,0.000000,14.984572,0.000000,0.271003,83.523208,-0.024366,0.000000,0.000000,0.000000,0.000000,0.904382,0.220058,0.621564,-1.073202,-0.218228,-0.278418,-0.000312,0.000207,-0.005448
2032.787437,0.000000,14.881504,0.000000,0.275263,83.527468,-0.029687,0.000000,0.000000,0.000000,0.000000,0.904382,0.220058,0.227367,0.040551,-0.224387,-0.274400,-0.000306,0.000199,-0.005448
2029.533902,0.000000,14.946445,0.000000,0.279517,83.531722,-0.033989,0.000000,0.000000,0.000000,0.000000,0.904382,0.220058,1.110958,0.218700,-0.230544,-0.270643,-0.000306,0.000177,-0.005448
2025.954347,0.000000,14.950776,0.000000,0.283764,83.535969,-0.036999,0.000000,0.000000,0.000000,0.000000,0.904382,0.220058,0.551910,-1.169108,-0.236693,-0.267176,-0.000311,0.000164,-0.005448
2022.124087,0.000000,14.966082,0.000000,0.288003,83.540208,-0.039379,0.000000,0.000000,0.000000,0.000000,0.937296,0.234735,0.173587,-0.065354,-0.242873,-0.264073,-0.000309,0.000151,-0.009109
2018.135437,0.000000,14.915447,0.000000,0.292233,83.544439,-0.040939,0.000000,0.000000,0.000000,0.000000,0.937296,0.234735,0.892250,0.352166,-0.249131,-0.261307,-0.000319,0.000134,-0.009109
2013.966241,0.000000,15.027326,0.000000,0.296456,83.548661,-0.043055,0.000000,0.000000,0.000000,0.000000,0.937296,0.234735,1.028619,0.068295,-0.255574,-0.258712,-0.000324,0.000126,-0.009109
2009.699217,0.000000,14.989109,0.000000,0.300669,83.552874,-0.044059,0.000000,0.000000,0.000000,0.000000,0.937296,0.234735,0.114587,-0.182011,-0.262054,-0.256185,-0.000325,0.000126,-0.009109
2005.289731,0.000000,15.032793,0.000000,0.304873,83.557078,-0.045371,0.000000,0.000000,0.000000,0.000000,0.937296,0.234735,0.979133,-0.027585,-0.268560,-0.253746,-0.000326,0.000117,-0.009109
2000.800901,0.000000,15.082795,0.000000,0.309068,83.561273,-0.046561,0.000000,0.000000,0.000000,0.000000,1.015189,0.305761,-0.372636,0.448326,-0.274921,-0.251336,-0.000314,0.000123,-0.015266
1996.226541,0.000000,15.136761,0.000000,0.313254,83.565459,-0.047686,0.000000,0.000000,0.000000,0.000000,1.015189,0.305761,1.176729,-0.004485,-0.281234,-0.248773,-0.000311,0.000131,-0.015266
1991.595429,0.000000,14.939144,0.000000,0.317429,83.569635,-0.047103,0.000000,0.000000,0.000000,0.000000,1.015189,0.305761,0.744055,0.038353,-0.287517,-0.246067,-0.000319,0.000139,-0.015266
1986.890317,0.000000,14.997412,0.000000,0.321595,83.573801,-0.048049,0.000000,0.000000,0.000000,0.000000,1.015189,0.305761,-0.437739,0.274456,-0.293811,-0.243274,-0.000315,0.000141,-0.015266
1982.198260,0.000000,14.977720,0.000000,0.325752,83.577957,-0.048455,0.000000,0.000000,0.000000,0.000000,1.015189,0.305761,1.078136,-0.172148,-0.300180,-0.240443,-0.000316,0.000140,-0.015266
1977.384771,0.000000,14.771841,0.000000,0.329898,83.582103,-0.047579,0.000000,0.000000,0.000000,0.000000,1.074730,0.281062,0.889228,0.006527,-0.306579,-0.237626,-0.000318,0.000146,-0.022336
1972.592807,0.000000,15.115079,0.000000,0.334034,83.586239,-0.050231,0.000000,0.000000,0.000000,0.000000,1.074730,0.281062,0.219233,0.533627,-0.312860,-0.234766,-0.000312,0.000142,-0.022336
1967.702661,0.000000,15.186419,0.000000,0.338160,83.590365,-0.051099,0.000000,0.000000,0.000000,0.000000,1.074730,0.281062,1.008822,-0.357520,-0.319031,-0.231894,-0.000303,0.000141,-0.022336
1962.827344,0.000000,14.888393,0.000000,0.342276,83.594481,-0.049440,0.000000,0.000000,0.000000,0.000000,1.074730,0.281062,0.576341,-0.315559,-0.325099,-0.229105,-0.000305,0.000139,-0.022336
1957.921232,0.000000,14.965446,0.000000,0.346381,83.598587,-0.050264,0.000000,0.000000,0.000000,0.000000,1.074730,0.281062,0.372461,0.474478,-0.331207,-0.226286,-0.000307,0.000143,-0.022336
1952.942361,0.000000,14.747610,0.000000,0.350477,83.602682,-0.049085,0.000000,0.000000,0.000000,0.000000,1.127889,0.239935,0.332631,0.395172,-0.337344,-0.223496,-0.000301,0.000141,-0.029955
1948.004867,0.000000,15.128205,0.000000,0.354561,83.606767,-0.051946,0.000000,0.000000,0.000000,0.000000,1.127889,0.239935,1.457029,0.047203,-0.343385,-0.220644,-0.000301,0.000145,-0.029955
1942.974601,0.000000,14.906339,0.000000,0.358636,83.610841,-0.050633,0.000000,0.000000,0.000000,0.000000,1.127889,0.239935,0.050315,0.129474,-0.349331,-0.217732,-0.000298,0.000144,-0.029955
1937.944157,0.000000,14.989729,0.000000,0.362700,83.614905,-0.051435,0.000000,0.000000,0.000000,0.000000,1.127889,0.239935,0.668216,-0.509151,-0.355247,-0.214840,-0.000293,0.000145,-0.029955
1932.914655,0.000000,14.973551,0.000000,0.366753,83.618958,-0.051547,0.000000,0.000000,0.000000,0.000000,1.127889,0.239935,0.930526,0.541116,-0.361153,-0.212044,-0.000296,0.000136,-0.029955
1928.653832,0.000000,12.242074,2.591896,0.370796,83.623001,-0.032922,0.000000,0.000000,0.000000,0.000000,1.171549,0.210171,-0.434091,-0.485682,-0.367351,-0.209357,-0.000334,0.000125,-0.037994
1926.118765,0.000000,9.492882,4.892602,0.374832,83.627038,-0.015158,0.000000,0.000000,0.000000,0.000000,1.171549,0.210171,-0.236525,-0.506964,-0.374521,-0.207104,-0.000381,0.000100,-0.037994
1925.137180,0.000000,6.830718,6.888071,0.378865,83.631070,0.000387,0.000000,0.000000,0.000000,0.000000,1.171549,0.210171,-0.220076,-0.451623,-0.382568,-0.205342,-0.000423,0.000076,-0.037994
1925.485287,0.000000,4.254249,8.625362,0.382897,83.635103,0.013342,0.000000,0.000000,0.000000,0.000000,1.171549,0.210171,-0.147773,-0.713188,-0.391427,-0.204139,-0.000462,0.000044,-0.037994
1926.912275,0.000000,1.762038,10.143242,0.386931,83.639137,0.023485,0.000000,0.000000,0.000000,0.000000,1.171549,0.210171,-0.070903,-0.659052,-0.400994,-0.203626,-0.000490,0.000005,-0.037994
1929.156051,0.000000,0.000000,11.473854,0.390970,83.643175,0.030940,0.000000,0.000000,0.000000,0.000000,1.399676,0.280692,0.324127,-1.207224,-0.411053,-0.204016,-0.000516,-0.000045,-0.040379
1932.032597,0.000000,0.000000,12.643998,-0.390385,83.647218,0.037457,0.000000,0.000000,0.000000,0.000000,1.399676,0.280692,0.425138,-1.142073,-0.421540,-0.205462,-0.000534,-0.000100,-0.040379
1935.503906,0.000000,0.000000,13.676126,-0.386335,83.651268,0.043711,0.000000,0.000000,0.000000,0.000000,1.399676,0.280692,0.467453,-1.582889,-0.432267,-0.208197,-0.000539,-0.000175,-0.040379
